Gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
ETFRF1	747.8006574417402	0.025321220295438783	0.20654945132463112	0.12259156406879894	0.9024305349513758	0.9999706469618949
AL359878.1	77.21665822092118	-0.056441921847979915	0.30049744983970333	-0.18782828898577397	0.8510112590250059	0.9999706469618949
DENND1C	572.0072387405955	-0.029596054359920968	0.16434900337742228	-0.1800805222527244	0.857089353617812	0.9999706469618949
AC126755.1	292.94280478326397	0.08442009964707596	0.21755496458503576	0.3880403272253466	0.6979861904442304	0.9999706469618949
CRLF2	69.1642950899982	0.10420191475802848	0.644047103303921	0.1617923816805933	0.8714693525385988	0.9999706469618949
RP9P	588.3601469938633	-0.08476472332898184	0.2233894731110569	-0.3794481545996642	0.7043550972070831	0.9999706469618949
C5orf51	2705.891508488291	-0.03826247648166013	0.1667783752439314	-0.22942108906923409	0.8185416465305444	0.9999706469618949
CATSPER2P1	270.54230084835734	-0.3528971542213988	0.2719220788840204	-1.2977877915235991	0.1943602659526663	0.9999706469618949
ARRDC5	58.195381120045155	-0.3088332395166413	0.33916395469086663	-0.9105721148880032	0.36252086861839944	0.9999706469618949
LINC01531	11.175124000609589	1.314817520185092	0.609210070873355	2.158233396076641	0.030909690124185547	0.9999706469618949
LOH12CR2	18.65076010227272	-0.5000448506998101	0.5978851841854125	-0.8363559825973865	0.402954667656058	0.9999706469618949
AC098591.1	41.45677295385651	-0.024755855780034277	0.3980474805489901	-0.06219322314486406	0.9504089591912558	0.9999706469618949
CYS1	24.44553138065333	-0.0034849943103737414	0.4410804612759577	-0.007901039869896638	0.9936959478635025	0.9999706469618949
KLRC2	68.12632855399409	0.42527066200792984	0.5378677344134032	0.7906602958285436	0.4291422511583236	0.9999706469618949
TPTE2P6	54.84425474941937	0.38750579499156196	0.4232890333738058	0.9154638189016258	0.35994818827824104	0.9999706469618949
C16orf96	299.7035918886726	0.06469292480127518	0.1596525297863854	0.40521077171676595	0.6853225878095706	0.9999706469618949
GMNC	13.744968040101003	-0.22241868295685857	0.47194926632428774	-0.47127667914209515	0.637443167169715	0.9999706469618949
LINC00487	36.12218899276536	1.761483050764101	0.5841182841947349	3.0156273111575005	0.0025644825493444288	0.4458369564519376
TTC23L	248.001575860434	-0.030110999510122038	0.2361889649775223	-0.12748690233257787	0.8985550390193795	0.9999706469618949
CLEC6A	19.379131144624257	1.609406324757615	0.5208898607104167	3.089724807779178	0.0020034202667106966	0.4063452333382233
RFPL3S	12.483239080129566	0.057235739462657205	0.4593601038489272	0.1245988473598062	0.9008411409602467	0.9999706469618949
C22orf42	3.1288815304362423	2.626757084024743	1.1560037952940974	2.2722737543923666	0.02306998099056766	0.9999706469618949
NANOGNB	5.737596432557223	0.5956089141680685	0.6094254727304174	0.97732855093758	0.3284065227182167	0.9999706469618949
LRRC72	4.380777714248399	1.1598354919869878	0.8333032336254347	1.391852863621945	0.16396695806012382	0.9999706469618949
PCOTH	13.193334271934258	-0.3990029567122929	0.6052681464659047	-0.6592168430505192	0.5097565326351601	0.9999706469618949
C1QTNF9B	3.863254050675611	0.1430161894594145	0.7555288931545997	0.18929281296215084	0.8498633279242424	0.9999706469618949
FAM90A2P	4.718736803114549	-1.5749268569660675	0.8299238105175003	-1.8976764336765075	0.05773871883197773	0.9999706469618949
C1RL-AS1	330.63646857553425	0.3448751588609475	0.23928416932183152	1.441278626322741	0.1495059831224587	0.9999706469618949
AC108134.1	4.932020832724638	0.07739248703512688	1.0035949415660719	0.0771152621737599	0.9385318516965404	0.9999706469618949
ZNF316	226.61159900872866	0.02049742276213793	0.170429951830778	0.12026889957987005	0.9042701397929939	0.9999706469618949
SRRM2-AS1	19.855069347620354	-0.33506226564475833	0.3317658176606348	-1.0099360687829977	0.31252592061781787	0.9999706469618949
DAZ4	7.725444004692319	0.7660042027487982	0.5598154640953149	1.3683155466001513	0.17121332652483226	0.9999706469618949
PDPK2P	699.6791783069056	0.16086934378667908	0.1167624032682016	1.3777495091220797	0.16828063977913807	0.9999706469618949
ONECUT3	6.216083339117053	0.20127820294521045	0.7625481422803332	0.2639547482776703	0.791814788070921	0.9999706469618949
C21orf62-AS1	287.6523332080721	-0.3502132368875396	0.39614398565737224	-0.8840554181489998	0.3766662977383998	0.9999706469618949
PPP1R12BP2	11.09785459840796	0.5318861203839209	0.4403318186894928	1.2079211581096054	0.22707759026651622	0.9999706469618949
RNPS1	6178.386071454204	-0.05437776249125451	0.13185260897240314	-0.4124132462379703	0.6800365558182455	0.9999706469618949
HSP90AB2P	152.29951214291862	0.025031759814689258	0.22847511743771884	0.10956011357128545	0.9127582449244439	0.9999706469618949
DAZ2	7.269109296651969	0.8563798660705151	0.5220438967304077	1.6404365062671427	0.10091444008999424	0.9999706469618949
HSP90AA5P	18.906488623407782	0.10261466607864644	0.3532697206243206	0.29047116151732255	0.7714558099489668	0.9999706469618949
AC105345.1	49.85374084960522	0.1448191796815556	0.3109337032395603	0.4657558128073977	0.6413902970903005	0.9999706469618949
NYNRIN	287.9436477789683	-0.5681373894302219	0.27939658089869057	-2.0334443163290854	0.04200765390675202	0.9999706469618949
DNAJC19	1168.4214121004757	-0.14623515971034723	0.249532946696904	-0.5860354780644347	0.5578516736500504	0.9999706469618949
DEFA7P	3.5859191123875958	0.31385480769082685	0.6418865579046096	0.4889568161629405	0.6248722700902662	0.9999706469618949
DEFA1	51.506993994215236	0.5016008074398437	0.6477857540253571	0.7743313345853681	0.4387348781747948	0.9999706469618949
DOK6	1146.196961674515	0.2958902601183009	0.2946538025625353	1.0041963061226848	0.31528400224367614	0.9999706469618949
JPT2	5588.207788281507	-0.2725352181621561	0.2599133598466458	-1.0485617912174943	0.294379849075713	0.9999706469618949
TMEM211	13.295773500639294	0.18387495543947807	0.46409592167777197	0.39620032594715393	0.6919572508719212	0.9999706469618949
SERPINB11	4.932655446826714	1.4121009412312402	0.7738665533592073	1.8247344262412932	0.06804111549790237	0.9999706469618949
SERPINB4	31.443136458528564	0.9982498985319713	0.591288366012337	1.688262370633457	0.09136087517884964	0.9999706469618949
SERPINB5	154.53837546191056	1.2405406980614209	1.226400502622577	1.011529834999746	0.3117629089801442	0.9999706469618949
ZDHHC11B	334.90858502533894	-0.26620888335037834	0.4366059915453856	-0.6097233856276699	0.542045060505546	0.9999706469618949
EGFEM1P	295.66143481848985	0.09523056143429946	0.38698515750085777	0.24608324011519325	0.8056177966749761	0.9999706469618949
GOLGA8O	143.42076347495998	-0.22675234088544147	0.32404871558407283	-0.6997476921849168	0.48408488657514326	0.9999706469618949
AC006305.1	29.39014137772304	0.5369898120143887	0.6868804208239722	0.7817806356603136	0.43434350317669224	0.9999706469618949
TMEM191C	127.59159309559845	-0.0302241522153188	0.5374766312451551	-0.05623342571248068	0.955155853413892	0.9999706469618949
FAM230H	5.968975880566708	3.1479033128531726	0.9552664915810217	3.295314282031613	0.0009831166233769963	0.25308635920838773
HERC2P9	3533.7472731148837	-0.18217723670139596	0.1722399129259186	-1.0576946632558475	0.29019466908463204	0.9999706469618949
GYG2P1	45.01021802302964	-0.45627405695471107	0.8267470824381578	-0.551890737381394	0.5810232148744812	0.9999706469618949
Z69890.1	2.858255589541013	-0.09035904932269848	0.8550557476163352	-0.1056762083344801	0.9158392576304755	0.9999706469618949
HBA1	1293.367409465276	0.20252498979035888	0.6637934733676725	0.30510241199401056	0.7602881542278476	0.9999706469618949
HBM	4.165545777021888	0.40463416499042354	0.7252879341997807	0.5578945214866445	0.5769164127759041	0.9999706469618949
LINC02346	23.51362272363362	0.10172024077348642	0.3135780958080679	0.3243856702151366	0.7456460672303692	0.9999706469618949
ATP10A	1716.896152547694	0.5163696610339681	0.2712183811081274	1.9038888843898287	0.056924657078176406	0.9999706469618949
ANKRD20A9P	29.335677206450235	0.6161371928431867	0.2951337986001713	2.0876537887749365	0.03682907617810243	0.9999706469618949
DUXAP8	291.5681118056456	0.19112224429324415	0.35767744183780337	0.5343424603777855	0.593104620554058	0.9999706469618949
ANKUB1	103.67206463025423	-0.34327031059043933	0.35927444772268385	-0.9554542850634405	0.3393480130427368	0.9999706469618949
HNRNPA1P4	671.5323013419732	-0.13501662255214295	0.16499357261011274	-0.8183144374429259	0.41317766430346314	0.9999706469618949
HCP5	1157.7009806447832	0.1921265507498145	0.42565445872993585	0.45136741037103206	0.6517247675585341	0.9999706469618949
HLA-H	6792.20662919504	0.4711225234834451	0.3257081200661895	1.4464561810362753	0.14804929390550461	0.9999706469618949
HCG27	113.05169548350432	0.23320472099880027	0.3125836494134353	0.7460554044858393	0.45563394701153054	0.9999706469618949
AC114324.1	6.883233939610831	-0.9825118460394353	0.6070356739821486	-1.6185405374846693	0.10554615799113304	0.9999706469618949
COL6A6	513.9732036386883	-0.2593658232674772	0.2535787975427269	-1.0228214100738262	0.3063922931223029	0.9999706469618949
H1FX-AS1	27.980797451021182	-0.22355534657511678	0.3793697995318527	-0.5892808200626065	0.5556729089890139	0.9999706469618949
RAB12	1776.1312164991014	0.2618662825846725	0.35806511859819	0.7313370361510444	0.4645733137659955	0.9999706469618949
TMEM200C	2.681521404653837	0.6273041027120648	1.4406596797373241	0.4354283746085275	0.6632515182054094	0.9999706469618949
HLA-A	30654.254161858564	0.41734098897526295	0.2753142930146494	1.5158711318814688	0.1295519411802904	0.9999706469618949
HACD2	1243.8935176202192	0.038109645743063955	0.2260651715590009	0.16857813824327952	0.8661284775862421	0.9999706469618949
CFAP44	1186.1170418429356	-0.12427139969873778	0.32857171993538264	-0.37821696804331534	0.7052694213967197	0.9999706469618949
CD200R1L	7.96857841041863	1.1531662581790454	0.742160027369185	1.553797315474937	0.1202327711068791	0.9999706469618949
AC117402.1	12.78575457283857	-0.1113037537251932	0.4363179876189448	-0.2550977885019023	0.798647572195571	0.9999706469618949
LNP1	284.6221920024741	-0.07424790120221074	0.15958260656610285	-0.4652631185808807	0.641743042952146	0.9999706469618949
VGLL3	879.0110137357063	-0.4797178574071611	0.2780213101596552	-1.7254715371698688	0.08444252892759177	0.9999706469618949
PRSS50	30.28920982581654	0.2562883586864828	0.7319662495123053	0.35013685242624604	0.7262359950049436	0.9999706469618949
TRIM71	133.79324573528012	-0.23366012496160887	0.5078355621890787	-0.46010981183435107	0.645437401689197	0.9999706469618949
ZCWPW2	802.2748092587759	-0.06037135829016792	0.1807944359393594	-0.33392265628361034	0.7384379228807434	0.9999706469618949
ANKRD28	5633.025520422586	-0.025958990962453504	0.24310594530761406	-0.10678056815766598	0.9149630636875986	0.9999706469618949
COLQ	384.542828886879	0.009298614143124502	0.28769409303122095	0.032321185482648764	0.9742159144576596	0.9999706469618949
METTL6	1038.9892133247793	0.01363707549279796	0.15486833400636438	0.08805593202957514	0.9298322214129916	0.9999706469618949
THUMPD3-AS1	1196.3371564121935	-0.0783525016857542	0.20990471909773095	-0.37327651337497336	0.7089426548806413	0.9999706469618949
XKR4	158.97598938831237	0.2847991613639262	0.5718817842954446	0.49800355455419393	0.618481536817447	0.9999706469618949
RNVU1-7	6.8360002192309395	0.8214368156802445	0.60658039262427	1.3542093111952294	0.1756696092400753	0.9999706469618949
RNU1-28P	15.413984191359395	0.4923881540016335	0.5328242313451562	0.9241099128666902	0.35542909269058354	0.9999706469618949
RNU1-27P	15.57262976220099	0.490795807893208	0.5031928621453846	0.9753632152107221	0.329380123516114	0.9999706469618949
RNU1-1	16.091814298592197	0.37128661144879527	0.4120117879352408	0.9011553123503189	0.36750574720928714	0.9999706469618949
RNU6-945P	2.2289037029432994	0.011233715431675177	0.9191378218716718	0.012222014114052642	0.9902484864134169	0.9999706469618949
RNVU1-18	7.693837418388521	0.8576564146704944	0.5957462109630278	1.4396338556381028	0.14997101591722325	0.9999706469618949
RNU6-968P	3.83206102886309	-0.4056466321800534	0.8522003205278061	-0.4759991546691958	0.6340749801387506	0.9999706469618949
RNU6-1310P	8.482832946571403	0.3778139786409816	0.5074283044038612	0.7445662280996453	0.4565339904120917	0.9999706469618949
RNU6-481P	2.7570325999715246	0.29653263075298636	0.9614504948380069	0.3084221520973356	0.757761128068571	0.9999706469618949
RF00019	2.1379521951108096	1.6244932660728926	1.4091469522569247	1.1528203381989819	0.2489841347175919	0.9999706469618949
RNU6-3P	4.949190860890889	-0.3204545159745949	0.607056226651195	-0.527882759299532	0.5975807116439764	0.9999706469618949
RF00019	5.698321105523462	-0.266486311839629	0.5686212053594346	-0.4686534890501995	0.639317337373096	0.9999706469618949
RNU6-31P	2.9660864316424624	0.7098967292174266	0.7978523544648319	0.8897595216017098	0.3735950259233583	0.9999706469618949
RNVU1-15	5.558876634029234	-0.909034871886324	0.9140140660681826	-0.9945523877949958	0.3199540140107079	0.9999706469618949
RF00019	1.8812384879742623	0.4720918647488522	1.0867035807700505	0.43442560888068715	0.6639794046537987	0.9999706469618949
RNU6-12P	1.9803186542221112	1.146768844763517	1.1512137672034146	0.9961389252226409	0.3191826492515304	0.9999706469618949
RNU6-2	2.7143536924940883	-0.27425730438352103	0.8304251428899407	-0.33026132064003433	0.7412025164053153	0.9999706469618949
RNU6-1011P	5.005092785365042	-0.05383054058018122	0.711351909954099	-0.07567357285039793	0.9396788015012669	0.9999706469618949
RNU6-9	5.230719761434226	-0.5473523694813781	0.6926951236012655	-0.7901778875470319	0.42942388795507874	0.9999706469618949
RNU1-3	17.04437602487386	0.402601878343146	0.45066021906302245	0.8933601443238198	0.3716643389631028	0.9999706469618949
MIR645	4.442310772973512	0.16886432600453735	0.619949113793919	0.27238417193813513	0.7853266417314174	0.9999706469618949
GPX3	49104.876799460275	0.17789074126993573	0.2663120838061335	0.6679784812146728	0.5041473286282818	0.9999706469618949
DIO2	201.11123934900553	-0.3316113566733101	0.522688766263936	-0.6344336784652843	0.5257978363641951	0.9999706469618949
GNRHR2	23.958301996444852	0.4831154035581601	0.42701551812715466	1.1313766901892786	0.2578965781821637	0.9999706469618949
DIO1	82.77706871163178	0.08951436574358235	0.19122371409887925	0.4681133099281591	0.6397035615327662	0.9999706469618949
AKR7L	85.05353062854795	-0.32566613931206856	0.30153230017214167	-1.08003732643617	0.2801255587893511	0.9999706469618949
STK38L	1802.6446213601307	-0.13432577156253958	0.1191059832281436	-1.1277835749463818	0.2594113317129134	0.9999706469618949
SACM1L	2725.2345916453924	-0.10286014335613801	0.13290252796543345	-0.7739517444159592	0.438959328239278	0.9999706469618949
TSN	2828.2752055833103	-0.21753195670777575	0.13080198296784115	-1.6630631414911956	0.09629979696793474	0.9999706469618949
MIR320D1	3.389029500780026	-1.2033201800083764	0.7634767856485204	-1.5761057868789548	0.11500142563420432	0.9999706469618949
SLC48A1	1674.1611136760919	-0.28251055096254213	0.16369941355810355	-1.7257884119558418	0.08438548532403962	0.9999706469618949
IGKC	67.22126568546659	0.1797494139242841	0.197425358441659	0.910467709635192	0.36257590340012874	0.9999706469618949
IGKV2D-26	4.980825207260958	-0.2913048230262647	0.7092148176386888	-0.41074271966871206	0.681261198631437	0.9999706469618949
IGKV3D-20	214.55160148482955	-0.34551959332654697	0.5205548770445003	-0.663752485210142	0.5068487411327934	0.9999706469618949
IGKV6D-41	2.5049177542812546	0.2737747119555345	1.3921939785609203	0.19664983197135305	0.844101571659977	0.9999706469618949
IGKV3D-11	339.02233844858495	-0.41025298665308724	0.6209240529990079	-0.6607136326441243	0.5087959794437138	0.9999706469618949
IGKV1D-42	16.06545805165992	-0.015449509244902668	0.7265486291178411	-0.021264246639156298	0.9830348644349067	0.9999706469618949
IGLV8-61	46.441007693300996	-0.21430017920289862	0.457481215798959	-0.4684349254179504	0.6394735970164194	0.9999706469618949
IGLV4-60	15.677716277418977	-0.48045475166750634	0.981688772667141	-0.4894165697364179	0.6245468075190403	0.9999706469618949
IGLV6-57	342.3955317488535	0.07448537257739514	0.4240609880448188	0.17564778340214313	0.8605706601716335	0.9999706469618949
IGLV10-54	50.99699819208317	-0.6354564503371934	0.6875319554163961	-0.9242573313590003	0.3553523524367848	0.9999706469618949
IGLV1-51	143.17852203631907	-0.3968429871803547	0.43757372178478776	-0.9069168632012466	0.36445076290759437	0.9999706469618949
IGLV1-50	111.96704129818491	-0.032558473179476764	0.6342902095597406	-0.05133056239678605	0.9590621149268543	0.9999706469618949
IGLV5-48	2.4757417737863285	-0.2361334007918206	0.8745448698489046	-0.27000718766164333	0.7871547239591742	0.9999706469618949
IGLV1-47	762.0881041439427	0.1453759447303775	0.5260883563887198	0.2763337050990749	0.7822917704337238	0.9999706469618949
IGLV7-46	54.41370085783234	-0.24343838668018047	0.3923024547165957	-0.6205375055734573	0.5349039694865091	0.9999706469618949
IGLV5-45	36.59299761113705	0.17219617719510413	0.4622888902638372	0.3724860813696571	0.7095309731242699	0.9999706469618949
IGLV1-44	971.8505322024848	-0.2710793107652925	0.5351943351705922	-0.5065063154655522	0.6125012573002788	0.9999706469618949
IGLV7-43	39.40901336035251	-0.07399516243831983	0.49420015312442916	-0.14972711353994544	0.8809799157996103	0.9999706469618949
IGLV1-40	900.4833456920976	0.05739005130258343	0.592504460371868	0.09686011691213979	0.9228374819211688	0.9999706469618949
IGLV5-37	12.550144404586796	0.15697931462571332	1.2928213998458549	0.12142382129846413	0.903355349806728	0.9999706469618949
IGLV1-36	293.3175483912805	-0.5816171987930887	0.5705229681147256	-1.0194457213791475	0.3079914093985308	0.9999706469618949
IGLV2-33	7.757217344767182	0.4772592786029689	0.6342131445365579	0.7525218969589779	0.45173726672496595	0.9999706469618949
IGLV3-32	3.401370259374567	0.05642996997309303	0.701114263279852	0.08048612462840286	0.9358506313740721	0.9999706469618949
IGLV3-27	54.19658642960047	0.5613392572031132	0.5649720924983117	0.9935698854095003	0.3204323113782795	0.9999706469618949
IGLV2-23	726.737323615305	-0.3665573465463877	0.4482671990823814	-0.8177206525410368	0.41351671492635206	0.9999706469618949
IGLV3-22	3.0021107493982058	-0.17734151344054516	0.8055680997287585	-0.22014465754075604	0.8257584961164056	0.9999706469618949
IGLV3-21	1274.4777423123182	-0.7136888560631702	0.5321483093052306	-1.3411465254770005	0.17987288417328592	0.9999706469618949
IGLV3-19	91.62536599411033	-0.302828214448915	0.40735418516634064	-0.7434027327478099	0.4572378903105549	0.9999706469618949
IGLJ2	1465.6438642829246	-0.1627703624235	0.3777810287922975	-0.43085901625036466	0.6665708848737653	0.9999706469618949
IGLC2	10326.549881082236	-0.2142245238452503	0.3996423330562981	-0.5360406196384411	0.5919304776407552	0.9999706469618949
IGLJ3	840.7667257633979	-0.11156815222584382	0.43886495514521895	-0.25421977972455395	0.7993257704526182	0.9999706469618949
IGLC3	9256.371185969158	-0.19840321534633798	0.38325226402460616	-0.5176830875383943	0.6046794001129759	0.9999706469618949
IGLJ6	12.758196260206292	-0.9024365066849903	0.62350355801165	-1.4473638443425345	0.14779504648376326	0.9999706469618949
AP000346.1	9.426422518577004	0.03947096875134511	0.6732397699038928	0.058628397364255125	0.9532480917545783	0.9999706469618949
IGLJ7	3.4265144273055297	-0.16869782001088854	0.8324529743008026	-0.20265147127689936	0.8394074563406599	0.9999706469618949
IGLC7	441.3328969881021	0.02637153183449146	0.3731553001540993	0.0706717332531549	0.9436590181658155	0.9999706469618949
TRBV6-1	7.302203773343005	-0.2278487813843792	0.5650901261914447	-0.4032078615848743	0.6867953167629204	0.9999706469618949
TRBV4-1	6.51033915728916	0.3493827088270497	0.7068541196250536	0.49427837955075876	0.6211095920396084	0.9999706469618949
TRBV7-3	9.317243426954091	0.5539422079164297	0.6885951845341894	0.8044526310348107	0.42113561574294106	0.9999706469618949
TRBV9	18.369794346251464	0.16576320009177994	0.7431945909581273	0.22304145120065774	0.8235032455903336	0.9999706469618949
TRBV11-1	2.2394568266330808	-0.06985373948878086	1.106802008300138	-0.06311313041079901	0.9496764185890264	0.9999706469618949
TRBV6-5	10.765356848342197	-0.45382144537022684	0.7566057853188822	-0.5998122855734672	0.5486313446751963	0.9999706469618949
TRBV6-6	4.029072063102406	-0.4544520003763067	0.8167165183145089	-0.5564378706508566	0.5779115559624213	0.9999706469618949
TRBV5-5	6.302387808873646	-0.9975812863395818	0.6020362961415949	-1.657011865784513	0.09751707613814724	0.9999706469618949
TRBV7-6	5.889909372533134	-0.8585496557850941	0.9031863516197356	-0.950578642209781	0.34181831484335173	0.9999706469618949
TRBV5-6	5.14784279242353	-0.138391428220517	0.6468306529190699	-0.21395310750344457	0.8305836251727097	0.9999706469618949
TRBV5-1	31.23444057774774	-0.7039023990042004	0.44057530726842686	-1.5976891745667845	0.11011216917474681	0.9999706469618949
TRBV4-2	6.776068053502054	-0.148512393486007	0.7332114298546795	-0.20255057059795395	0.8394863279802997	0.9999706469618949
TRBV19	15.6911895204347	-0.09702160547380184	0.4756385951340571	-0.20398177621909896	0.8383677399780238	0.9999706469618949
TRBV20-1	16.7429107618186	-0.006893854667772259	0.40836548294655434	-0.016881580240400745	0.9865310875131152	0.9999706469618949
TRBV23-1	5.015942857897234	-0.5793333038828615	0.7193091209484748	-0.8054024160279765	0.4205874980066884	0.9999706469618949
TRBV24-1	5.750179487581173	-1.2135540634675066	0.6982344015830315	-1.7380324726426346	0.08220509213015435	0.9999706469618949
TRBC2	1110.0733883226535	-0.07877975859020034	0.2849239239352147	-0.2764940111105345	0.7821686588786562	0.9999706469618949
TRAV2	2.1915502828523366	0.5621398004190623	1.1614909642665678	0.48398120838936504	0.6283992055024095	0.9999706469618949
TRAV3	9.289607011394683	-0.7130445402670931	0.8636424980893821	-0.825624655855341	0.4090170442719906	0.9999706469618949
TRAV4	10.216265786143673	-0.47966007543358075	0.4402785414007227	-1.089446862224009	0.2759568755580651	0.9999706469618949
TRAV5	3.0518174735963863	0.8198014891747508	0.7771232842303036	1.054918190987827	0.29146274180408627	0.9999706469618949
TRAV6	11.049135380267224	-0.01650860097645328	0.41469447586384034	-0.03980906893458033	0.968245345999935	0.9999706469618949
TRAV8-1	2.4125835812423784	0.9348545712813663	1.177396814303658	0.7940012746121304	0.4271946893204912	0.9999706469618949
TRAV10	3.145420647814141	-1.1510526782317425	0.9559070249195152	-1.2041471065961233	0.22853272551316353	0.9999706469618949
TRAV12-1	5.681301079845385	-0.4170467343867423	0.871309681352028	-0.47864352171503805	0.6321922511257154	0.9999706469618949
TRAV8-2	10.228407336906923	-0.6734354260436766	0.6239547710300747	-1.079301669465425	0.28045326892222444	0.9999706469618949
TRAV8-3	5.59189180815973	-0.7822508832380991	0.6473388502671481	-1.2084102211929264	0.2268895101599162	0.9999706469618949
TRAV13-1	10.21977738677585	-0.22807002587871136	0.4818465125698271	-0.47332505254079316	0.6359812912730375	0.9999706469618949
TRAV12-2	6.919220001333301	-0.4785000105017993	0.6433578954788817	-0.7437540035871156	0.45702531171144817	0.9999706469618949
TRAV8-4	12.445203479778577	-0.5394033994795452	0.6261256009835993	-0.861493921718231	0.38896606742026174	0.9999706469618949
TRAV13-2	8.329638726697928	-0.40530872365475845	0.47944543844123666	-0.8453698610054358	0.39790436656293926	0.9999706469618949
TRAV14DV4	8.428194239211454	-0.38217266930188953	0.5038361761557797	-0.758525662483844	0.448136356075121	0.9999706469618949
TRAV9-2	6.620224337307585	0.3413884412931904	0.6768632810250883	0.5043683870340377	0.6140025287543007	0.9999706469618949
TRAV12-3	5.54319850943764	-0.5281881932436003	0.6941376149164384	-0.760927202176163	0.44670054989438934	0.9999706469618949
TRAV8-6	9.287647762988586	0.6295791060503902	0.5195628270734663	1.2117477872630167	0.2256089404248443	0.9999706469618949
TRAV16	3.775563187149816	0.06481871763385676	0.92409532314082	0.07014289111814846	0.9440799285752065	0.9999706469618949
TRAV17	10.840952384929903	0.1873374908457916	0.5155443014007206	0.3633780653511259	0.7163224848744478	0.9999706469618949
TRAV19	4.086450640528785	0.21948016157495284	0.8586333252999446	0.25561570359301194	0.7982475914479195	0.9999706469618949
TRAV20	8.036533313230205	0.5024743900516422	0.6759720025362411	0.743336097007513	0.45727822253157296	0.9999706469618949
TRAV21	12.162479259966242	-0.04444131794936803	0.5959268859658454	-0.07457511818306367	0.9405527717956027	0.9999706469618949
TRAV22	4.994419452357329	-1.4754754905479652	0.9104025437248529	-1.6206847187741293	0.10508527255477496	0.9999706469618949
TRAV23DV6	6.0572305544261855	-0.6603727198695226	0.6828376331367623	-0.9671006514915673	0.3334937198604675	0.9999706469618949
TRDV1	5.288284321285679	-0.055370242107951356	0.7401531116605998	-0.07480917290710737	0.9403665433470245	0.9999706469618949
TRAV24	2.6878091706287086	0.27560213954152224	0.8369393914909186	0.3292976078597117	0.7419307520399966	0.9999706469618949
TRAV25	2.9913709193732387	0.3853885818063005	0.8052637731735416	0.47858676205870465	0.6322326377326213	0.9999706469618949
TRAV26-1	5.372772112297847	-0.7608965009027827	0.7766540399171202	-0.9797109933065963	0.32722879804728033	0.9999706469618949
TRAV27	5.498461866317268	0.4954099795532903	0.6122745385199498	0.8091304609054036	0.4184401086986182	0.9999706469618949
TRAV29DV5	12.837077381845967	0.18494283917668264	0.4602998078159698	0.4017877827370802	0.6878402141905354	0.9999706469618949
TRAV26-2	3.801652243533487	-1.4025359865515952	0.8913006742741224	-1.5735834461180276	0.11558378276097409	0.9999706469618949
TRAV35	2.9801520500655663	0.04955179941440089	1.1000688246716583	0.04504427205196984	0.9640720207515793	0.9999706469618949
TRAV36DV7	4.6409206122506985	0.05280965159742237	0.7704860252034289	0.06854070011650011	0.9453552222268883	0.9999706469618949
TRAV38-1	7.403622396665154	-0.19612257177577197	0.5499124118237698	-0.35664329002019923	0.7213588650719465	0.9999706469618949
IGHA2	2864.024427927835	-0.14812664307966406	0.6530324384669582	-0.22682892051641762	0.8205567744510704	0.9999706469618949
IGHE	7.138185314573095	-0.21847898092101709	1.0260039844758457	-0.2129416495713039	0.8313724756400469	0.9999706469618949
IGHG4	1769.5872701578253	0.08066923443566772	0.762615257627868	0.10577972788872753	0.915757121338064	0.9999706469618949
IGHG2	1968.9277877798654	0.07498341689251593	0.682181976045901	0.10991703024336519	0.9124751762007635	0.9999706469618949
IGHG1	10183.414431772904	0.050492638491889855	0.7326668768824184	0.0689162293056591	0.945056300115367	0.9999706469618949
IGHV3-49	84.42631889650389	0.10857645957857821	0.5246837373147956	0.20693696384463195	0.8360590882985792	0.9999706469618949
IGHV3-66	15.873655150316244	-0.24894962596434111	0.9847925963592964	-0.25279396584081665	0.8004274308545036	0.9999706469618949
IGHV1-69	140.79503252439756	-0.12360413324615376	0.7324915754080737	-0.16874478478103103	0.8659973907034346	0.9999706469618949
IGHV2-70D	18.142777214596347	0.18646771722284636	0.8641495277320557	0.21578177299040757	0.8291578566753502	0.9999706469618949
IGHV3-73	62.86202033482518	0.2188779691955051	0.6414422173470359	0.34122788191393205	0.732932034810452	0.9999706469618949
IGHV5-78	5.063255388753774	-0.6449871001849155	0.7087794788202947	-0.909996860036698	0.3628241657275111	0.9999706469618949
IGHV7-81	3.0873821145579248	0.880396239819759	0.9804297275078058	0.8979697525672483	0.36920167544297317	0.9999706469618949
PRR22	22.0114852265245	-0.6923003321254149	0.4440017892119385	-1.559228698952279	0.11894226056258879	0.9999706469618949
RNA5SP207	2.9199033962887526	0.5101429598178508	0.8246681429104522	0.6186039368726354	0.5361773077112408	0.9999706469618949
RF00265	3.7551488215772957	0.591862162175493	0.7207015653239677	0.8212305767775611	0.4115149429240368	0.9999706469618949
RNA5SP18	2.0174965322065175	0.04048432057564863	1.0142272084590143	0.03991642132847063	0.9681597592096969	0.9999706469618949
RNU6-1176P	45.64990659971153	0.19162556728592248	0.253653586754225	0.7554616898502448	0.44997201056419645	0.9999706469618949
RNU6-1228P	1.8365369444433526	0.6848036875130358	0.9359397485846301	0.731674970048688	0.4643669772443549	0.9999706469618949
RNU6-1300P	2.4483051887937135	-0.4772800769436912	0.8157463155661868	-0.5850839505323715	0.5584912699236557	0.9999706469618949
